,summary,Mitigation,Impacts,Hazard,word
zittern,3.1768870849705486,0.02983245022539156,0.1185067484863697,-0.06815451554276204,zittern
boden zitter+n,3.1768870849705486,0.02983245022539156,0.1185067484863697,-0.06815451554276204,boden zitter+n
bleib+en ge+schließ+en,2.998634995084241,0.028323622915968582,0.12767334208286452,-0.07077509283369318,bleib+en ge+schließ+en
weiterlesencatania der,3.6400541924852847,0.032995751785601955,0.09786347734120343,-0.06222165289862059,weiterlesencatania der
der erde,3.6203753906455365,0.03287942723989801,0.09866119859342151,-0.062451670167254024,der erde
erde beb+te,3.5966194718299516,0.032737138308621835,0.09963263527688433,-0.06273169966384778,erde beb+te
beb+te mittwoch,3.556042893399858,0.03248926216021161,0.10131369433594561,-0.06321608419882456,beb+te mittwoch
mittwoch region,3.4900418735407586,0.03207249965901772,0.10410864461661685,-0.06402084892670229,mittwoch region
region rund,3.4633429251547456,0.03189893191366438,0.10526128067841037,-0.06435251933404276,region rund
rund ätna,3.4202763870799497,0.03161265310714039,0.10714816221990082,-0.06489519416455455,rund ätna
sizilien komm+t,4.947607180058302,0.03850888542491777,0.05565161593718741,-0.04998255240709895,sizilien komm+t
komm+t seit,5.0973515453555756,0.03894842161163763,0.05183345131222524,-0.04887067345374714,komm+t seit
woche+n ruhe,3.1793301955624065,0.02985182521765023,0.1183864169180379,-0.06812005560840169,woche+n ruhe
Je…,3.166401267750589,0.029748915481582316,0.11902476551893135,-0.06830284533950147,Je…
+1937,2.4544633000391003,0.022169904535496852,0.16155858449346883,-0.08038143630715854,+1937
je… +1937,2.4544633000391003,0.022169904535496852,0.16155858449346883,-0.08038143630715854,je… +1937
+1937 chars,2.447509788368224,0.022071170030094192,0.16206375543697255,-0.08052366307871779,+1937 chars
ätna neu+e,6.514249285189638,0.042070486337970614,0.022069587069658465,-0.040195172259371824,ätna neu+e
neu+e erdbeben,4.398756503721527,0.03662423840381848,0.07117284076078191,-0.054496036790991846,neu+e erdbeben
erdbeben boden,3.194550659752789,0.029971789378463575,0.11763981638711614,-0.06790621431254178,erdbeben boden
boden wackel+n,3.1433729837105897,0.029563286367976147,0.1201713387311233,-0.06863105700298557,boden wackel+n
wackel+n lass+en,3.0826996655841596,0.029059406501206936,0.12325260438508656,-0.06951239578584693,wackel+n lass+en
schule+n werd+en,2.981325906081576,0.028166369258426527,0.12860645996694534,-0.07104134943407209,schule+n werd+en
Sicherheitsgründen,2.923317453074531,0.02762417016233953,0.13179328850443106,-0.07194996383545856,Sicherheitsgründen
werd+en sicherheit+s+grund+en,2.923317453074531,0.02762417016233953,0.13179328850443106,-0.07194996383545856,werd+en sicherheit+s+grund+en
sicherheit+s+grund+en ge+schließ+en,2.8393188476825,0.02679499877165744,0.13657865813364806,-0.07331224141941002,sicherheit+s+grund+en ge+schließ+en
+1968,2.418387883515784,0.021650684134783136,0.16420334442311646,-0.08112572423684179,+1968
je… +1968,2.418387883515784,0.021650684134783136,0.16420334442311646,-0.08112572423684179,je… +1968
+1968 chars,2.412355159434141,0.021562143109272253,0.16465146509312636,-0.08125175529364616,+1968 chars
Vulkan-Spektakel,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,Vulkan-Spektakel
Riesiger,4.496761472182255,0.014588661755883135,0.049137264112846704,-0.02867807092373648,Riesiger
vulkan+-+spektakel riesig+er,4.496761472182255,0.014588661755883135,0.049137264112846704,-0.02867807092373648,vulkan+-+spektakel riesig+er
riesig+er lavastrom,4.471853070909891,-0.0736908664078862,-0.024758986296944584,0.059053215809558635,riesig+er lavastrom
ergießt,3.897480900249561,-0.009618375666954887,0.051037706002141386,-0.011136624929057752,ergießt
lavastrom ergieß+t,3.897480900249561,-0.009618375666954887,0.051037706002141386,-0.011136624929057752,lavastrom ergieß+t
ergieß+t meer,3.502775775573278,0.010523025868109695,0.08559128573685983,-0.039508945705607756,ergieß+t meer
meer spektakulär+e,3.425545868304985,0.012943062810399973,0.09140991855827316,-0.0436850788844789,meer spektakulär+e
bild+er insel,4.011099827399259,0.00431090080652953,0.05809985495376862,-0.02418751535748582,bild+er insel
insel réunion,6.532649046019418,-0.04363396195590939,-0.053050527957964826,0.04818123069728427,insel réunion
Zum,4.326828118772303,0.0017114608929239734,0.044057508812648465,-0.01700224520760508,Zum
zu erst+en,4.309501897343837,-0.004374029978117634,0.03952683358240955,-0.010801321594939448,zu erst+en
erst+en mal,5.28416639260337,-0.039871902651698474,-0.02094295865828202,0.03535488874188925,erst+en mal
mal seit,4.287925849491296,-0.025121691206594316,0.022781601624212548,0.010255018026334302,mal seit
seit knapp,4.295012241221431,-0.03762261912641054,0.011981222523970981,0.022781370349528107,seit knapp
knapp jahr+en,4.355045364682935,-0.06985186398068947,-0.01735122172767038,0.05419122107592506,knapp jahr+en
jahr+en ström+t,4.495050072065069,-0.11482482489320864,-0.06020285422193755,0.095481630326764,jahr+en ström+t
ström+t lava,4.998598570855197,-0.23360406654475435,-0.1769643126065126,0.19038370470061092,ström+t lava
sogenannten,8.388704079269903,-0.11312602833312271,-0.14514509633300685,0.11833453297040852,sogenannten
lava sogenannt+en,4.337245071268034,-0.10691838301145044,-0.04782183719103826,0.08701299465375553,lava sogenannt+en
Feuergipfels,4.042952926047498,-0.05697194957062495,0.0054311276399509065,0.038195486155686895,Feuergipfels
sogenannt+en feuer+gipfel+s,4.042952926047498,-0.05697194957062495,0.0054311276399509065,0.038195486155686895,sogenannt+en feuer+gipfel+s
feuer+gipfel+s meer,3.8335479871207707,-0.029135224067924934,0.03744127566747423,0.007924362988011633,feuer+gipfel+s meer
anzeige+n spektakulär+e,2.6767214951123095,-0.0041616174223181035,0.12303444136758558,-0.04319045333233065,anzeige+n spektakulär+e
Reuters,3.6824627502557647,-0.018964957787114312,0.05262815012833301,-0.004875101572515818,Reuters
quelle reuters,3.6824627502557647,-0.018964957787114312,0.05262815012833301,-0.004875101572515818,quelle reuters
Gendarmerie,2.505808179590974,-0.02347643293941992,0.12107591626336536,-0.027847317594662625,Gendarmerie
reuters gendarmerie,2.505808179590974,-0.02347643293941992,0.12107591626336536,-0.027847317594662625,reuters gendarmerie
Ré…,2.4706363670990394,-0.01634517980560342,0.12967061578407918,-0.03665296545528754,Ré…
gendarmerie ré…,2.4706363670990394,-0.01634517980560342,0.12967061578407918,-0.03665296545528754,gendarmerie ré…
+26,2.4621565752317247,-0.01477849587071229,0.13162931799307295,-0.03863605003167945,+26
ré… +26,2.4621565752317247,-0.01477849587071229,0.13162931799307295,-0.03863605003167945,ré… +26
+26 char+s,2.4556893619037137,-0.013623511267592207,0.1330935997183856,-0.04011108808089673,+26 char+s
Kristalle,4.650368715297306,0.03754718744625298,0.06373570329220701,-0.05233482242995057,Kristalle
was kristall+e,4.650368715297306,0.03754718744625298,0.06373570329220701,-0.05233482242995057,was kristall+e
kristall+e vulkan+e,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,kristall+e vulkan+e
verraten,6.493603908786158,0.042035043897772295,0.02243722659349933,-0.040302311904684716,verraten
vulkan+e verrat+en,5.35102949446917,0.039633999535371785,0.045711324579916765,-0.04708696402330811,vulkan+e verrat+en
verrat+en ein,4.515887857397308,0.037067605865706094,0.06763751298262452,-0.05346905425900711,verrat+en ein
ein neu+e,7.662778578751699,0.04517058460934253,-0.019729170576731653,-0.027673616326099063,ein neu+e
Mikrosonde,5.814889954856598,0.04072634943609194,0.03550084467882733,-0.04411056701157421,Mikrosonde
neu+e mikro+sonde,5.814889954856598,0.04072634943609194,0.03550084467882733,-0.04411056701157421,neu+e mikro+sonde
mikro+sonde dabei,6.3033585019399485,0.041697317372103616,0.025902368274236212,-0.041312272844157255,mikro+sonde dabei
helfen,6.8184361655308185,0.042567486685952956,0.016831532452897542,-0.03866903859602954,helfen
dabei helf+en,6.8184361655308185,0.042567486685952956,0.016831532452897542,-0.03866903859602954,dabei helf+en
Zukunft,8.583118991139118,0.04475698114395644,-0.008303940917470658,-0.0313629804211343,Zukunft
helf+en zukunft,8.583118991139118,0.04475698114395644,-0.008303940917470658,-0.0313629804211343,helf+en zukunft
zukunft vulkan+ausbruch+e,13.017969582739545,0.047714725252605436,-0.049004546214527135,-0.01965606075382578,zukunft vulkan+ausbruch+e
besser,8.004337822287045,0.025774702978504805,-0.01713758693846326,-0.013452133401873578,besser
vulkan+ausbruch+e gut+er,7.1556525610296005,0.0430686851137416,0.011386095552073988,-0.03708342475935711,vulkan+ausbruch+e gut+er
vorhersagen,6.456522443291208,0.04197080653943098,0.02310159746998949,-0.04049593400450556,vorhersagen
gut+er vorher+sag+en,6.456522443291208,0.04197080653943098,0.02310159746998949,-0.04049593400450556,gut+er vorher+sag+en
Dabei,6.377964613687781,0.04183220662009264,0.024526559384172576,-0.04091124958674688,Dabei
dabei geh+t,6.923423877093527,0.04272878628429809,0.015097396862791008,-0.038163970599489325,dabei geh+t
kleine,8.860353324499933,0.04502311803506557,-0.011617388231913127,-0.030403053737450978,kleine
geh+t klein+e,8.860353324499933,0.04502311803506557,-0.011617388231913127,-0.030403053737450978,geh+t klein+e
Vulkan-Kristalle,13.017969582739545,0.047714725252605436,-0.049004546214527135,-0.01965606075382578,Vulkan-Kristalle
klein+e vulkan+-+kristall+e,13.017969582739545,0.047714725252605436,-0.049004546214527135,-0.01965606075382578,klein+e vulkan+-+kristall+e
vulkan+-+kristall+e wichtig+e,6.5393997656471505,0.04211335564528622,0.021623879142324907,-0.04006528548632795,vulkan+-+kristall+e wichtig+e
Hinweise,5.922790554941999,0.04095502272600811,0.0332868655072729,-0.04346507866478541,Hinweise
wichtig+e hinweis+e,5.922790554941999,0.04095502272600811,0.0332868655072729,-0.04346507866478541,wichtig+e hinweis+e
liefern,8.648622131930164,0.017535918152254915,-0.033312572095155014,-0.0016966286244385223,liefern
hinweis+e liefer+n,5.500609921101884,0.04000722409134005,0.042288236962624404,-0.0460892693925657,hinweis+e liefer+n
Von,5.495008006493069,0.03999362899429886,0.04241408728935522,-0.0461259532862589,Von
Pascal,3.458174371678917,0.03186498999184025,0.10548591581958305,-0.06441714324312875,Pascal
von pascal,3.458174371678917,0.03186498999184025,0.10548591581958305,-0.06441714324312875,von pascal
Kiss,3.3634965586021783,0.031222824109372584,0.10968967985724583,-0.06562559880726675,Kiss
pascal kiss,3.3634965586021783,0.031222824109372584,0.10968967985724583,-0.06562559880726675,pascal kiss
19.03.2026,3.2222862574717044,0.030187161432001744,0.11629271179454909,-0.06752023047812913,19.03.2026
stand 19.03.2026,3.2222862574717044,0.030187161432001744,0.11629271179454909,-0.06752023047812913,stand 19.03.2026
11:30,3.3391689645585982,0.031051310056438363,0.1107979312763177,-0.06594389926143931,11:30
19.03.2026 11:30,3.3391689645585982,0.031051310056438363,0.1107979312763177,-0.06594389926143931,19.03.2026 11:30
11:30 uhr,3.4156352991762735,0.03158132622911544,0.10735357716657071,-0.06495425160722179,11:30 uhr
uhr ein,3.488385044705915,0.03206181396890504,0.10417979738861059,-0.06404132674969687,uhr ein
+4328,3.473083826021404,0.031962597678245226,0.10483925121432765,-0.06423109523891873,+4328
+4328 chars,3.388954859372736,0.0313993964313495,0.1085424313474279,-0.06529597028017568,+4328 chars
Exotische,3.4736413779936623,-0.06768410943871303,0.022449957963786384,0.03958368898606714,Exotische
Duftharze,3.582787731441603,-0.06971858873626181,0.015307732030566007,0.04334463398661571,Duftharze
exotisch+e duft+harz+e,3.582787731441603,-0.06971858873626181,0.015307732030566007,0.04334463398661571,exotisch+e duft+harz+e
Hausaltären,3.761101494236592,-0.07279089587582055,0.004352139040257872,0.04901626518642442,Hausaltären
duft+harz+e haus+altar+en,3.761101494236592,-0.07279089587582055,0.004352139040257872,0.04901626518642442,duft+harz+e haus+altar+en
gefunden,6.99147117697162,-0.10194262365864629,-0.11260026240624295,0.10283743633753,gefunden
haus+altar+en ge+find+en,3.9819410280471383,-0.07621992571373269,-0.008130870761647627,0.05533781910387213,haus+altar+en ge+find+en
ge+find+en der,4.2055450496050915,-0.07933210869163952,-0.01970906595740141,0.06107013949936456,ge+find+en der
der asche,4.329276321555956,-0.08091949957802139,-0.025710879346122657,0.06399296552682933,der asche
asche chr.,5.124428176588623,-0.089349523940713,-0.05877961682379444,0.0795211359095025,asche chr.
chr. vulkan+ausbruch,9.028004097246212,-0.11016330817357252,-0.15125735833967927,0.11822058153403002,chr. vulkan+ausbruch
untergegangenen,5.2870926415560655,-0.09077480210416898,-0.06458628625821493,0.08215016602681888,untergegangenen
vulkan+ausbruch unter+ge+geh+en+en,5.2870926415560655,-0.09077480210416898,-0.06458628625821493,0.08215016602681888,vulkan+ausbruch unter+ge+geh+en+en
unter+ge+geh+en+en stadt,4.398672383304523,-0.08177185000523966,-0.028961436900128517,0.06556227953150455,unter+ge+geh+en+en stadt
pompeji sorg+t,4.003802579602475,-0.07653917750438721,-0.00930741114866737,0.055926023810481756,pompeji sorg+t
sorg+t immer,3.79339604045781,-0.0733168368501477,0.0024554140873076823,0.0499863726586394,sorg+t immer
Überraschungen,3.6456504837704284,-0.07083558206578341,0.011348770649424939,0.0454076612557162,Überraschungen
immer überraschung+en,3.6456504837704284,-0.07083558206578341,0.011348770649424939,0.0454076612557162,immer überraschung+en
Räuchergefäßen,4.181703250275161,-0.07901574181642348,-0.018520827070999876,0.06048756633730665,Räuchergefäßen
nun räuchergefäß+en,3.3989436308781835,-0.0662170222708254,0.027546942928795615,0.03686862528442194,nun räuchergefäß+en
entdeckte,5.441615001180431,-0.09205409205916526,-0.06985569177273607,0.08451146376486,entdeckte
räuchergefäß+en entdeck+t+e,3.2743373695298614,-0.06362152093489401,0.03645886747204495,0.03205830867436135,räuchergefäß+en entdeck+t+e
Duftstoffe,3.2092107935425798,-0.06218499271344003,0.04133536103313897,0.029391749238055726,Duftstoffe
entdeck+t+e duft+stoff+e,3.2092107935425798,-0.06218499271344003,0.04133536103313897,0.029391749238055726,entdeck+t+e duft+stoff+e
stammen,3.146197493460676,-0.060738520150699436,0.046206633260788346,0.026703440698794937,stammen
duft+stoff+e stamm+en,3.146197493460676,-0.060738520150699436,0.046206633260788346,0.026703440698794937,duft+stoff+e stamm+en
teilweise,3.1050517479863493,-0.0597623217990667,0.049472567497995265,0.02488718046421897,teilweise
stamm+en teilweise,3.1050517479863493,-0.0597623217990667,0.049472567497995265,0.02488718046421897,stamm+en teilweise
tropischen,3.0408136884051356,-0.0581853416175218,0.05471254397049695,0.021949608395869798,tropischen
teilweise tropisch+en,3.0408136884051356,-0.0581853416175218,0.05471254397049695,0.021949608395869798,teilweise tropisch+en
Gebieten,2.99610452867641,-0.05704775441628082,0.05846555468229951,0.019827698540974124,Gebieten
tropisch+en gebiet+en,2.99610452867641,-0.05704775441628082,0.05846555468229951,0.019827698540974124,tropisch+en gebiet+en
Asiens,2.9626763250129833,-0.05617468430400107,0.06133089097999133,0.018197508248446268,Asiens
gebiet+en asien+s,2.9626763250129833,-0.05617468430400107,0.06133089097999133,0.018197508248446268,gebiet+en asien+s
asien+s afrika+s,2.9218800085871806,-0.05508198341781148,0.06489899684362425,0.016155103316485675,asien+s afrika+s
afrika+s zeig+t,2.8937484814443812,-0.05431045729907123,0.06740644655869389,0.01471155594797532,afrika+s zeig+t
zeig+t studie,2.8618619242216012,-0.0534174976328175,0.0702964545101655,0.013039251153829721,zeig+t studie
Leitung,2.827270915540505,-0.05242587502155368,0.07349079058400622,0.011180172741914084,Leitung
studie leitung,2.827270915540505,-0.05242587502155368,0.07349079058400622,0.011180172741914084,studie leitung
feuerfesten,2.7932537612230712,-0.051426578174733256,0.07669414463006101,0.009304519682857379,feuerfesten
leitung feuerfest+en,2.7932537612230712,-0.051426578174733256,0.07669414463006101,0.009304519682857379,leitung feuerfest+en
Schalen,2.766410075303819,-0.05062052767895439,0.0792667162961901,0.007789945237804696,Schalen
